carId;model;version;price;fuel;year;kms;power;doors;change;color
205;Caddy;VOLKSWAGEN Caddy Kombi 1.9 TDI 75cv 5 plazas;6600;Diesel;2008;150000;75;4;Manual;Blanco
206;Kangoo Furgon;RENAULT Kangoo Furgon Profesional 2014 dCi 75 Gen5;5900;Diesel;2015;140000;75;3;Manual;Blanco
207;Clase C;MERCEDES-BENZ Clase C C 220 d AMG Line Estate 5p.;26900;Diesel;2016;57000;170;5;Automatico;Azul
208;Serie 2 Gran Tourer;BMW Serie 2 Gran Tourer 218d 5p.;16690;Diesel;2016;128000;150;5;Manual;Azul
209;X5;BMW X5 xDRIVE30d 5p.;22500;Diesel;2011;112752;245;5;Automatico;Blanco (*BAR*)
210;Serie 1;BMW Serie 1 116d 5p.;15990;Diesel;2016;84000;116;5;Manual;Blanco
211;C5 Aircross Hybrid;CITROEN C5 Aircross Hybrid 225 eEAT8 Shine 5p.;42461;Hibrido enchufable;2020;1;225;5;Automatico;Gris / Plata
212;Crossland X;OPEL Crossland X 1.5D 75kW Design Line 120 Aniversar. SS 5p.;19400;Diesel;2020;7;102;5;Manual;Gris / Plata
213;Clase C;MERCEDES-BENZ Clase C C 250 DT ELEGANCE 5p.;2490;Diesel;1997;280000;150;5;Automatico;Verde
214;C4 Picasso;CITROEN C4 Picasso PureTech 130 SS 6v Feel Edition 5p.;10660;Gasolina;2015;102143;130;5;Manual;Negro (NEGRO)
215;Megane;RENAULT Megane Authentique dCi 90 eco2 E5 5p.;4600;Diesel;2010;202492;90;5;Manual;Negro
216;ceed Sportswagon;KIA ceed Sportswagon 1.0 TGDi 88kW 120CV GT Line EcoDynam 5p.;13000;Gasolina;2018;56000;120;5;Manual;Blanco
217;Serie 2 Gran Tourer;BMW Serie 2 Gran Tourer 216d Business 5p.;17000;Diesel;2017;117000;116;5;Automatico;Azul (Azul oscuro)
218;Clase GLC;MERCEDES-BENZ Clase GLC GLC 300 d 4MATIC 5p.;67500;Diesel;2020;14382;245;5;Automatico;Negro
219;Insignia;OPEL Insignia 1.6 CDTI SS 88kW 120CV Business 5p.;11560;Diesel;2017;58000;120;5;Manual;Gris / Plata
220;C5 Aircross;CITROEN C5 Aircross BlueHdi 96kW 130CV SS Feel 5p.;26100;Diesel;2019;0;131;5;Manual;Negro
221;A4;AUDI A4 Avant 2.0 TDI 110kW150CV S tron design 5p.;25900;Diesel;2017;54000;150;5;Automatico;Blanco
222;Q5;AUDI Q5 Design 35 TDI 120kW quattro S tronic 5p.;39900;Diesel;2019;20000;163;5;Automatico;L5L5 Plata Florete (metalizado)
223;Mondeo;FORD Mondeo 2.0 TDCi Futura X 5p.;6500;Diesel;2007;46173;130;5;Manual;Gris / Plata
224;i30;HYUNDAI i30 I30 CW TGDI 1.4 140CV TECNO SKY MY19 5p.;21700;Gasolina;2019;5400;140;5;Manual;Blanco (POLAR WHITE)
225;C4 Picasso;CITROEN C4 Picasso 2.0 HDi 150cv CMP Millenium 5p.;6000;Diesel;2011;76214;150;5;Automatico;Blanco
226;Kadjar;RENAULT Kadjar Zen Energy dCi 96kW 130CV 5p.;17490;Diesel;2017;37200;130;5;Manual;Negro (Simil cuero/tejido negro)
227;Golf;VOLKSWAGEN Golf 2.0 TSI 210cv DSG 6 vel GTI 5p.;15999;Gasolina;2011;163759;210;5;Automatico;Negro
228;A4;AUDI A4 2.0 4p.;6900;Gasolina;2006;139000;130;4;Manual;Gris / Plata
229;PULSAR;NISSAN PULSAR 1.5dCi 110CV NTEC 5p.;9500;Diesel;2015;27000;110;5;Manual;Gris / Plata
230;C-Max;FORD CMax 1.5 TDCi 88kW 120CV Business 5p.;16500;Diesel;2019;16500;120;5;Manual;Negro
231;Doblo;FIAT Doblo Panorama Pop N1 1.3 Multijet 70kW 95CV;10300;Diesel;2017;69300;95;5;Manual;Granate
232;C-HR;TOYOTA C-HR 1.8 125H Advance 5p.;20900;Hibrido;2017;85000;122;5;Automatico;Negro
233;500C;FIAT 500C Lounge 1.2 8v 51KW 69 CV MTA 2p.;12750;Gasolina;2019;25794;69;2;Automatico;Blanco
234;Serie 3;BMW Serie 3 320D TOURING 5p.;20990;Diesel;2015;69000;190;5;Manual;Gris / Plata (plomo)
235;A4;AUDI A4 2.0 TDI Avant 5p.;5500;Diesel;2006;341000;140;5;Manual;Azul
236;Serie 5;BMW Serie 5 520I 4p.;3000;Gasolina;2001;220000;170;4;Manual;Azul
237;A1;AUDI A1 30 TFSI 85kW 116CV Sportback 5p.;22900;Gasolina;2019;21000;116;5;Manual;Negro
238;Serie 1;BMW Serie 1 116d EfficientDynamics 5p.;14250;Diesel;2016;85000;116;5;Manual;Blanco
239;C5;CITROEN C5 2.0 HDi 140cv Seduction Tourer 5p.;10000;Diesel;2011;104000;140;5;Manual;Gris / Plata
240;Countryman;MINI Countryman 1.6 One D 5p.;9500;Diesel;2011;155000;90;5;Manual;Light White (solido)
241;Clase CLA;MERCEDES-BENZ Clase CLA CLA 220 d Shooting Brake 5p.;22950;Diesel;2017;103481;177;5;Automatico;Blanco
242;QASHQAI;NISSAN QASHQAI DIGT 117 kW 160 CV E6D DCT NCONNECTA 5p.;28088;Gasolina;2020;10;160;5;Automatico;Negro (Textil N-Connecta color negro)
243;Serie 1;BMW Serie 1 116d 5p.;24500;Diesel;2019;13009;116;5;Manual;Negro (475 Pintura metalizada Saphirschwarz)
244;Outlander;MITSUBISHI Outlander 2.4 PHEV Kaiteki Auto 4WD MY19.5 5p.;37400;Hibrido enchufable;2019;30000;224;5;Automatico;Blanco
245;Serie 5;BMW Serie 5 520D 4p.;19900;Diesel;2015;120000;190;4;Automatico;Azul
246;PULSAR;NISSAN PULSAR 1.5dCi ACENTA 5p.;11699;Diesel;2017;27232;110;5;Manual;Negro
247;V90;VOLVO V90 2.0 D4 Business Plus Auto 5p.;39895;Diesel;2020;7;190;5;Automatico;"Negro (BLACK STONE; SOLID)"
248;Doblo Cargo;FIAT Doblo Cargo Cargo Base 1.3 Multijet 90cv E5;4537;Diesel;2013;162000;90;3;Manual;Blanco
249;Clase C;MERCEDES-BENZ Clase C C 220 d AMG Line 4p.;26500;Diesel;2016;59395;170;4;Automatico;Gris / Plata
250;Leon;SEAT Leon 2.0 TDI 110kW 150CV StSp Style Plus 5p.;11800;Diesel;2016;128000;150;5;Manual;Gris / Plata
251;JUKE;NISSAN JUKE 1.5 dCi ACENTA 4X2 5p.;14000;Diesel;2015;50000;110;5;Manual;Azul
252;L200;MITSUBISHI L200 DC 250 DID MPro 4p.;16990;Diesel;2017;126000;154;4;Manual;Blanco
253;Polo;VOLKSWAGEN Polo 1.6 TDI 105cv RLine 3p.;8989;Diesel;2013;84000;105;3;Manual;Blanco
254;Tahoe;CHEVROLET Tahoe LT Cuero 4p.;12900;Gasolina;2003;174927;285;4;Automatico;Beige
255;Sharan;VOLKSWAGEN Sharan 2.0 TDI 140cv Advance BlueMotion Tech 5p.;13200;Diesel;2012;189000;140;5;Manual;Azul
256;XC90;VOLVO XC90 2.0 T6 AWD Inscription Auto 5p.;71900;Gasolina;2019;0;310;5;Automatico;Gris / Plata (Plata)
257;A4;AUDI A4 2.0 TDI 140cv multitronic 4p.;6300;Diesel;2006;227000;140;4;Automatico;Negro
258;JUKE;NISSAN JUKE G EU6 69 kW 94 CV 5MT VISIA 5p.;13500;Gasolina;2018;5500;94;5;Manual;Rojo
259;207;PEUGEOT 207 1.4 16v XT Pack 5p.;3000;Gasolina;2007;173000;90;5;Manual;Blanco
260;Focus;FORD Focus 1.8 TDCi Ghia 5p.;2200;Diesel;2007;180000;115;5;Manual;Naranja
261;Rio;KIA Rio 1.2 CVVT 62kW 84CV Concept 5p.;11899;Gasolina;2019;20450;84;5;Manual;Rojo (Tela Negra)
262;Beetle;VOLKSWAGEN Beetle Dune 2.0 TDI 110kW BMT Cabrio 2p.;18900;Diesel;2017;63000;150;2;Manual;Rojo
263;Clase GLC;MERCEDES-BENZ Clase GLC GLC 300 de 4MATIC 5p.;57900;Hibrido enchufable;2021;10;306;5;Manual;Gris / Plata (Gris Selenita)
264;Fusion;FORD Fusion 1.4 16v Urban 5p.;3100;Gasolina;2012;100000;80;5;Manual;Rojo
265;Combo;OPEL Combo Tour Expres. 1.3CDTI 70kW L1H1 P.Tour Pl;8990;Diesel;2017;120000;95;5;Manual;Blanco
266;C5 Aircross;CITROEN C5 Aircross PureTech 96kW 130CV SS Feel 5p.;23700;Gasolina;2020;5;131;5;Manual;Blanco
267;Leon;SEAT Leon ST 1.6 TDI 110cv StSp Style Ecomotive 5p.;7490;Diesel;2016;168000;110;5;Manual;Blanco
268;X1;BMW X1 sDrive18d 5p.;26890;Diesel;2017;37675;150;5;Automatico;A96 MineralweiA? (metalizado)
269;Passat;VOLKSWAGEN Passat BlueMotion 1.6 TDI 120CV 4p.;13900;Diesel;2016;159000;120;4;Manual;Marron
270;Polo;VOLKSWAGEN Polo 1.6 TDI 90cv Advance 5p.;6900;Diesel;2012;145000;90;5;Manual;B4B4 Blanco Candy (sA3lido)
271;Polo;VOLKSWAGEN Polo Edition 1.0 59kW 80CV 5p.;15500;Gasolina;2020;1200;80;5;Manual;Blanco
272;A3;AUDI A3 1.6 TDI 85kW 116CV 3p.;15490;Diesel;2017;89000;116;3;Manual;Gris / Plata
273;A4;AUDI A4 2.0 TDI 110kW 150CV 4p.;22000;Diesel;2018;40000;150;4;Automatico;Blanco
274;A3;AUDI A3 Sportback S line 35 TDI 110kW 150CV 5p.;42900;Diesel;2020;50;150;5;Automatico;Blanco
275;ceed;KIA ceed 1.6 CRDi VGT Business 5p.;9800;Diesel;2016;169000;110;5;Manual;Blanco
276;Stonic;KIA Stonic 1.0 TGDi 88kW 120CV Drive EcoDynam 5p.;15495;Gasolina;2018;30000;120;5;Manual;Gris / Plata
277;Q5;AUDI Q5 Design 2.0 TDI 140kW quattro S tronic 5p.;35200;Diesel;2017;96300;190;5;Automatico;Blanco (T9T9 Blanco Ibis)
278;Sportage;KIA Sportage 2.0 DOHC Concept 4x2 5p.;4500;Gasolina;2007;150000;142;5;Manual;Negro
279;3008;PEUGEOT 3008 1.2 PureTech 96KW 130CV SS Allure 5p.;24800;Gasolina;2020;1;130;5;Manual;Blanco
280;i8;BMW i8 i8 Coupe 2p.;85490;Hibrido enchufable;2019;3000;374;2;Automatico;Gris / Plata (E-Copper con detalles Frozen Grey metalizado)
281;Serie 2 Active Tourer;BMW Serie 2 Active Tourer 218d 5p.;17500;Diesel;2016;52823;150;5;Automatico;Gris / Plata
282;A5;AUDI A5 Sportback 2.0 TDI 143cv 5p.;18700;Diesel;2012;95000;143;5;Manual;Blanco
283;i20;HYUNDAI i20 1.0 TGDI 74kW 100CV Essence LE 5p.;12990;Gasolina;2020;2162;100;5;Manual;Blanco
284;Partner;PEUGEOT Partner Tepee Office 1.6 HDi 75cv 5p.;5500;Diesel;2015;244769;75;5;Manual;Blanco
285;Astra;OPEL Astra 1.7 CDTi 110 CV Selective ST 5p.;2000;Diesel;2013;124000;110;5;Manual;Blanco
286;Sprinter;MERCEDES-BENZ Sprinter 309 CDI CORTO 3.5T;7500;Diesel;2007;122700;88;2;Manual;Blanco (MFP02 Blanco)
287;A3;AUDI A3 1.6 TDI Sportback 5p.;16200;Diesel;2017;112000;116;5;Manual;Negro (NEGRO)
288;Aygo;TOYOTA Aygo 1.0 70 xplay 5p.;9990;Gasolina;2020;2961;72;5;Manual;Gris / Plata
289;Multivan;VOLKSWAGEN Multivan 2.0 TDI 140cv Comfortline 4p.;18990;Diesel;2010;220000;140;4;Manual;Marron
290;Range Rover Evoque;LAND-ROVER Range Rover Evoque 2.2L eD4 150CV 4x2 Pure 5p.;20000;Diesel;2014;94000;150;5;Manual;Blanco
291;IONIQ;HYUNDAI IONIQ 1.6 GDI HEV Klass Nav DCT 5p.;17990;Hibrido;2018;19960;141;5;Automatico;POLAR WHITE
292;Punto;FIAT Punto 1.2 Classic 5p.;2500;Gasolina;2007;160000;60;5;Manual;Negro
293;C4;CITROEN C4 1.6 HDi 90 Cool 5p.;2750;Diesel;2011;215000;90;5;Manual;Blanco
294;Yaris;TOYOTA Yaris 1.5 Hybrid Feel 5p.;13190;Hibrido;2017;94957;100;5;Automatico;Gris / Plata
295;Serie 3;BMW Serie 3 M3 2p.;27500;Gasolina;2002;194948;343;2;Automatico;Gris / Plata
296;Eos;VOLKSWAGEN Eos 2.0 TDI DPF Individual 2p.;5400;Diesel;2007;210000;140;2;Manual;Gris / Plata
297;Proace City Verso;TOYOTA Proace City 1.5D 75kW 100CV VX L1 5p.;23200;Diesel;2020;0;131;5;Manual;Gris / Plata (PLATA SIENA)
298;Polo;VOLKSWAGEN Polo 1.4 Match 75CV 5p.;3750;Gasolina;2004;160000;75;5;Manual;Gris / Plata
299;C3;CITROEN C3 HDi 70 Tonic 5p.;4500;Diesel;2012;180000;68;5;Manual;Blanco
300;C3 Picasso;CITROEN C3 Picasso VTi 95cv Collection 5p.;6980;Gasolina;2013;118117;95;5;Manual;Rojo
301;Serie 3;BMW Serie 3 320D 4p.;18999;Diesel;2016;70977;190;4;Automatico;Gris / Plata
302;Scirocco;VOLKSWAGEN Scirocco 2.0 TSI 210cv 3p.;16000;Gasolina;2010;119423;210;3;Manual;Blanco
303;Serie 5;BMW Serie 5 530DA 4p.;29890;Diesel;2015;108923;258;4;Automatico;Gris / Plata
304;Rio;KIA Rio 1.2 CVVT 62kW 84CV Drive 5p.;10985;Gasolina;2019;14000;84;5;Manual;Gris / Plata
305;Logan;DACIA Logan Break Ambiance 1.5 dCi 85cv 7 plazas 5p.;4990;Diesel;2007;191090;85;5;Manual;Negro
306;C3;CITROEN C3 BlueHDi 73KW 100CV SS FEEL 5p.;16143;Diesel;2020;2;99;5;Manual;Blanco
307;Serie 4;BMW Serie 4 420d 2p.;23700;Diesel;2014;131248;184;2;Automatico;"Azul (A89 Imperialblau;efecto brillo  metalizado)"
308;508;PEUGEOT 508 SW Business Line 1.6 eHDI 115 CMP B.LIO 5p.;11000;Diesel;2013;135000;115;5;Automatico;Gris / Plata
309;PT Cruiser;CHRYSLER PT Cruiser 2.4 Cabrio Limited 2p.;5999;Gasolina;2005;170000;143;2;Automatico;Granate (negro)
310;QASHQAI;NISSAN QASHQAI 1.5dCi SS 360 S 4x2 5p.;13990;Diesel;2015;57852;110;5;Manual;Blanco
311;CX-5;MAZDA CX5 2.2 175cv DE 4WD AT Luxury 5p.;14990;Diesel;2013;68564;175;5;Automatico;Blanco
312;ceed;KIA ceed 1.0 TGDi 120CV Drive EcoDynamics 5p.;12000;Gasolina;2015;122000;120;5;Manual;Negro
313;Macan;PORSCHE Macan S Diesel 5p.;54900;Diesel;2016;65000;258;5;Automatico;"(( NACIONAL; LLANTA 21""; PANORAMICO ))"
314;Ibiza;SEAT Ibiza SC 1.2 12v 60cv Emocion 3p.;5900;Gasolina;2010;80000;60;3;Manual;Blanco
315;Barchetta;FIAT Barchetta 1.8 16V LIMITED EDITION 99 2p.;6000;Gasolina;2000;200000;130;2;Manual;Negro
316;XC60;VOLVO XC60 2.0 D3 Momentum Auto 5p.;18485;Diesel;2015;94995;136;5;Automatico;Negro
317;Auris;TOYOTA Auris 1.8 140H Active Touring Sports 5p.;12300;Hibrido;2016;112133;136;5;Automatico;Azul
318;Insignia;OPEL Insignia 2.0 CDTI 110 CV Edition 5p.;8000;Diesel;2010;190516;110;5;Manual;Gris / Plata
319;Mokka;OPEL Mokka 1.6 CDTi 4X2 SS Selective 5p.;12990;Diesel;2016;36554;136;5;Manual;Azul
320;Countryman;MINI Countryman One 5p.;21900;Gasolina;2018;20000;102;5;Manual;Azul
321;MINI;MINI MINI ONE D 5 PUERTAS 5p.;14400;Diesel;2016;28500;95;5;Manual;Blanco
322;Clio;RENAULT Clio RS Energy 147kW 200CV EDC 5p.;16490;Gasolina;2016;93983;200;5;Automatico;Negro
323;Macan;PORSCHE Macan GTS 5p.;69900;Gasolina;2018;31131;360;5;Automatico;Negro
324;Kadjar;RENAULT Kadjar Zen Blue dCi 85kW 115CV 5p.;23500;Diesel;2019;16394;115;5;Manual;Azul
325;Clase B;MERCEDES-BENZ Clase B B 180 d 5p.;26900;Diesel;2019;17930;116;5;Automatico;Rojo (Rojo Jupiter)
326;C4 Cactus;CITROEN C4 Cactus PureTech 110 SS Feel 5p.;13600;Gasolina;2019;22438;110;5;Manual;Gris / Plata
327;JUKE;NISSAN JUKE DIGT EU6 85 kW 115 CV 6MT ACENTA 5p.;11900;Gasolina;2018;89800;115;5;Manual;Blanco
328;208;PEUGEOT 208 PureTech 55kW 75CV Like 5p.;12900;Gasolina;2021;10;75;5;Manual;Blanco (banquise)
329;C3;CITROEN C3 1.1i Vivace 5p.;1500;Gasolina;2003;190000;61;5;Manual;Azul
330;Partner;PEUGEOT Partner Furgon Confort Electric L1;23500;Electrico;2020;10;67;3;Automatico;Blanco
331;Serie 6;BMW Serie 6 645Ci 2p.;17500;Gasolina;2004;132000;333;2;Manual;Blanco
332;ZR;MG ZR 1.4 105 3p.;700;Gasolina;2002;192500;103;3;Manual;Gris / Plata
333;Focus;FORD Focus 1.5 TDCi E6 88kW PowerhS. Trend 5p.;11990;Diesel;2017;69999;120;5;Automatico;Gris / Plata
334;Serie 5;BMW Serie 5 525DA 4p.;49900;Diesel;2018;1000;231;4;Automatico;"Azul (Imperialblau;efecto brillo  metalizado)"
335;A4;AUDI A4 2.0 TDI 110kW150CV sport edition 4p.;16500;Diesel;2016;99000;150;4;Automatico;Negro (IMPRESIONANTE )
336;Espace;RENAULT Espace Zen Energy dCi 96kW 130CV ECO2 5p.;17850;Diesel;2017;99000;130;5;Manual;Marron
337;XC60;VOLVO XC60 2.0 D3 Momentum 5p.;33000;Diesel;2019;39350;150;5;Manual;Blanco (Blanco C614E)
338;Golf;VOLKSWAGEN Golf GTD 2.0 TDI 184cv DSG BMT 5p.;21990;Diesel;2014;117000;184;5;Automatico;Negro
339;A4;AUDI A4 2.0 T FSI 4p.;7000;Gasolina;2005;189000;200;4;Manual;Gris / Plata
340;A4;AUDI A4 Avant 2.0 TDI 140kW190CV S tron sport 5p.;23890;Diesel;2016;92709;190;5;Automatico;Azul
341;JUKE;NISSAN JUKE 1.2 DIGT NCONNECTA 4X2 5p.;12000;Gasolina;2016;65000;115;5;Manual;Granate
342;QASHQAI;NISSAN QASHQAI dCi 85 kW 115 CV E6D DCT TEKNA 5p.;23600;Diesel;2019;22136;115;5;Automatico;Z11 Negro (metalizado)
343;Countryman;MINI Countryman One 5p.;19600;Gasolina;2017;31125;102;5;Manual;B22 British Racing Green (metalizada)
344;Clase CLK;MERCEDES-BENZ Clase CLK CLK 220 CDI Avantgarde 2p.;7999;Diesel;2007;180000;150;2;Manual;Negro
345;Insignia;OPEL Insignia ST 2.0 CDTI ecoFLEX SS 163 CV Selective 5p.;16000;Diesel;2018;62000;163;5;Manual;Gris / Plata
346;Laguna;RENAULT Laguna Dynamique 2.0dCi 150CV 5p.;4399;Diesel;2009;118300;150;5;Automatico;Gris / Plata
347;Captur;RENAULT Captur S EDITION TCe GPF 110kW 150CV 5p.;18900;Gasolina;2019;5;150;5;Manual;Azul (Negro)
348;S-MAX;FORD SMAX 2.2 TDCi 200cv DPF Titanium 5p.;13490;Diesel;2011;138000;200;5;Manual;Negro
349;S60;VOLVO S60 2.0 T5 RDesign Auto 4p.;35900;Gasolina;2019;18700;250;4;Automatico;Azul (DENIM BLUE)
350;Auris;TOYOTA Auris 120D Active Touring Sports 5p.;13500;Diesel;2015;33000;124;5;Manual;Blanco
351;C3;CITROEN C3 PureTech 60KW 83CV FEEL 5p.;14350;Gasolina;2020;5;83;5;Manual;Blanco
352;Serie 1;BMW Serie 1 116d EfficientDynamics 5p.;12990;Diesel;2014;131260;116;5;Manual;Blanco
353;Clase A;MERCEDES-BENZ Clase A A 180 CDI ELEGANCE 5p.;6900;Diesel;2008;106000;109;5;Automatico;Beige
354;Captur;RENAULT Captur Zen dCi 66kW 90CV 5p.;16000;Diesel;2019;31847;90;5;Manual;Gris / Plata (GRIS PLATINO+TECHO NEGRO)
355;A6 allroad quattro;AUDI A6 allroad quattro Advanced ed 3.0 TDI 160kW quattro S tron 5p.;37600;Diesel;2018;60428;218;5;Automatico;Azul (AZUL POLAR)
356;308;PEUGEOT 308 SW Active 1.6 VTi 120 5p.;6800;Gasolina;2013;146246;120;5;Manual;Negro (*CAS*)
357;Kuga;FORD Kuga STLine X 2.0 EcoBlue MHEV 110kW 150CV 5p.;30800;Diesel;2020;0;150;5;Manual;Gris / Plata (MAGNETICO)
358;A3;AUDI A3 1.9 TDI AMBITION 3p.;2100;Diesel;1998;450000;110;3;Manual;Blanco
359;Cayenne;PORSCHE Cayenne GTS 5p.;135900;Gasolina;2020;6800;460;5;Automatico;Blanco
360;V40;VOLVO V40 2.0 D2 Momentum 5p.;13800;Diesel;2016;120000;120;5;Manual;Negro
361;Punto;FIAT Punto 1.4 8v Pop 77 CV Gasolina SS 5p.;4500;Gasolina;2013;79000;77;5;Manual;Rojo
362;X4;BMW X4 xDrive20d 5p.;29980;Diesel;2015;89598;190;5;Manual;Azul
363;Lodgy;DACIA Lodgy Ambiance dCi 90 7Pl 2016 5p.;5998;Diesel;2016;176000;90;5;Manual;Blanco
364;GLB;MERCEDES-BENZ GLB 1.3 GLB 200 DCT 120KW 163CV 5p.;39900;Gasolina;2020;70;163;5;Automatico;Azul
365;Leon;SEAT Leon 1.8 TSI 160cv Sport Up 5p.;5900;Gasolina;2007;230000;160;5;Manual;Blanco
366;Q7;AUDI Q7 3.0 TDI quattro tiptronic DPF 5p.;9900;Diesel;2008;215000;240;5;Automatico;Gris / Plata
367;Panamera;PORSCHE Panamera 4.8 GTS 5p.;53900;Gasolina;2013;89000;440;5;Automatico;Blanco
368;208;PEUGEOT 208 PureTech 55kW 75CV Active 5p.;13275;Gasolina;2020;1;75;5;Manual;Amarillo
369;Dokker;DACIA Dokker Ambiance dci 75 N1 2016;7500;Diesel;2016;51000;75;4;Manual;Blanco
370;Clase G;MERCEDES-BENZ Clase G MercedesAMG G 63 5p.;108300;Gasolina;2018;43000;571;5;Automatico;Negro
371;Focus C-MAX;FORD Focus CMAX 1.6 TDCi Ghia 5p.;2000;Diesel;2004;294000;109;5;Manual;Azul
372;A4;AUDI A4 Avant 2.0 TDI 150CV multitron S line ed 5p.;18995;Diesel;2015;80825;150;5;Automatico;Negro
373;Octavia;SKODA Octavia 1.0 TSI 85KW 115CV DSG Like 5p.;16500;Gasolina;2019;15059;115;5;Automatico;8E8E Plata Brillante (metalizado)
374;Grand C4 Picasso;CITROEN Grand C4 Picasso BlueHDi 150 Airdream Feel 5p.;15900;Diesel;2016;73500;150;5;Manual;Gris / Plata
375;Mondeo;FORD Mondeo 2.0 TDCi 150CV PowerShift Titanium 5p.;13000;Diesel;2015;104000;150;5;Automatico;Rojo
376;Q7;AUDI Q7 3.0 TDI 204cv quattro tiptronic Ambition 5p.;27999;Diesel;2014;148000;204;5;Automatico;Negro
377;A3;AUDI A3 1.6 TDI 105cv Attraction 3p.;13000;Diesel;2013;105700;105;3;Manual;Rojo
378;Trafic;RENAULT Trafic SpaceClass Energy dCi 107 kW 145 CV;25890;Diesel;2018;30000;145;5;Manual;Beige
379;Mondeo;FORD Mondeo 1.8 TDCi 125 Econetic 5p.;4999;Diesel;2010;177000;125;5;Manual;Gris / Plata
380;Captur;RENAULT Captur Zen Energy TCe 88kW 120CV EDC 5p.;13990;Gasolina;2018;82000;120;5;Manual;Negro Brillante (metalizado)
381;S40;VOLVO S40 1.6D DRIVe Momentum 4p.;4900;Diesel;2009;287000;109;4;Manual;Blanco
382;Boxer;PEUGEOT Boxer 333 L2H1 BlueHDi 96KW 130CV;16600;Diesel;2016;57000;130;4;Manual;Amarillo
383;206;PEUGEOT 206 EMusic 1.4 HDI 3p.;2700;Diesel;2004;213000;70;3;Manual;Granate
384;500;FIAT 500 1.2 8v 69 CV Pop 3p.;6490;Gasolina;2010;48000;69;3;Manual;Blanco
385;X6;BMW X6 xDrive30d 5p.;38900;Diesel;2015;32567;245;5;Automatico;475 Saphirschwarz (metalizado)
386;A4;AUDI A4 2.0 TDI 150cv S line edition 4p.;18900;Diesel;2015;90629;150;4;Manual;Negro
387;Caddy;VOLKSWAGEN Caddy Trendline 1.6 TDI 102cv 5pl 5p.;12500;Diesel;2012;92453;102;5;Manual;Marron
388;Golf;VOLKSWAGEN Golf Advance 1.6 TDI 105cv BMT DSG 5p.;16250;Diesel;2014;34000;105;5;Manual;Blanco
389;Mondeo;FORD Mondeo 1.8TD AMBIENTE 5p.;999;Diesel;2000;257000;90;5;Manual;Azul
390;Cayenne;PORSCHE Cayenne GTS PDE3 5p.;23500;Gasolina;2010;127990;405;5;Automatico;Blanco
391;Scenic;RENAULT Scenic Zen Blue dCi 110 kW 150CV 5p.;23900;Diesel;2019;5311;150;5;Manual;Azul
392;Serie 3;BMW Serie 3 330Ci 2p.;5000;Gasolina;2004;196000;231;2;Manual;Azul
393;Vivaro;OPEL Vivaro 1.6 CDTI 88kW Expression L1 H1 2.9t DC;15400;Diesel;2018;116000;120;4;Manual;Blanco
394;Clase A;MERCEDES-BENZ Clase A A 220 CDI Aut. AMG Line 5p.;18990;Diesel;2014;137000;170;5;Automatico;Negro
395;Daily;IVECO Daily 35 S 12 V 33001900 RS;7990;Diesel;2007;304224;116;4;Manual;Blanco
396;Countryman;MINI Countryman Cooper 5p.;23900;Gasolina;2019;23179;136;5;Automatico;Midnight Black (metalizada)
397;Clase CLA;MERCEDES-BENZ Clase CLA CLA 200 d Urban 4p.;21990;Diesel;2016;95000;136;4;Automatico;Gris / Plata
398;Golf;VOLKSWAGEN Golf 1.6 CONCEPTLINE 5p.;1800;Gasolina;2001;220000;105;5;Manual;Gris / Plata
399;Serie 1;BMW Serie 1 118d 5p.;15000;Diesel;2014;80000;143;5;Manual;Negro
400;Cayman;PORSCHE Cayman 2.7 3p.;24990;Gasolina;2006;94000;245;3;Automatico;Negro
401;108;PEUGEOT 108 1.2 PureTech 60KW 82CV 5p.;7500;Gasolina;2016;78700;82;5;Manual;Negro
402;Vivaro;OPEL Vivaro 1.6CDTI 88kW 120CV Expressio L2H1 2.9t;16446;Diesel;2017;92000;120;4;Manual;Blanco
403;JUKE;NISSAN JUKE 1.6 TEKNA SPORT 4X2 5p.;8999;Gasolina;2012;90000;117;5;Manual;Blanco
404;Vivaro;OPEL Vivaro 2.5 CDTI L1 H1 2.9t 4p.;7999;Diesel;2009;250000;146;4;Manual;Negro
405;Touran;VOLKSWAGEN Touran Advance 1.6 TDI SCR 110CV BMT DSG 5p.;17700;Diesel;2016;41736;110;5;Automatico;Gris / Plata
406;Superb;SKODA Superb Combi 2.0 TDI 150cv DSG LK 5p.;19950;Diesel;2016;80000;150;5;Automatico;Beige
407;Leon;SEAT Leon 1.5 TSI 110kW 150CV StSp FR Edition 5p.;17405;Gasolina;2019;23100;150;5;Manual;Rojo
408;Serie 2 Gran Tourer;BMW Serie 2 Gran Tourer 218d 5p.;19900;Diesel;2016;100000;150;5;Automatico;Negro ( Black Sapphire )
409;Serie 3;BMW Serie 3 325d 2p.;14800;Diesel;2008;124900;197;2;Manual;Negro
410;Jimny;SUZUKI Jimny 1.3 16V JLX Hard Top Superlujo 3p.;4700;Gasolina;2004;169000;80;3;Manual;Beige (arena dakariana)
411;i30;HYUNDAI i30 1.6 CRDi 110cv BlueDrive Klass 5p.;9990;Diesel;2015;65400;110;5;Manual;Negro
412;Serie 5;BMW Serie 5 535I 4p.;23990;Gasolina;2013;110951;306;4;Automatico;Negro (NEGRO)
413;Megane;RENAULT Megane Bose Energy dCi 81kW 110CV 5p.;14800;Diesel;2017;106478;110;5;Manual;Blanco
